Time(ms),x,y,z,qx,qy,qz,qw
120420,1.7851508,-1.6199304,0.2568206,0.0137742,-0.7238888,0.0246403,0.6909984
120450,1.7852262,-1.6205866,0.2583496,0.0125571,-0.7199731,0.0219141,0.6950585
120490,1.7852900,-1.6212043,0.2597205,0.0111298,-0.7163657,0.0193317,0.6988463
120520,1.7852983,-1.6219838,0.2613966,0.0091594,-0.7117835,0.0163646,0.7037746
120560,1.7855179,-1.6225533,0.2623474,0.0073202,-0.7093161,0.0144324,0.7061492
120587,1.7855544,-1.6232423,0.2634932,0.0054208,-0.7060158,0.0116703,0.7095413
120619,1.7855662,-1.6236279,0.2637034,0.0044857,-0.7055128,0.0097248,0.7097979
120658,1.7854105,-1.6240503,0.2640361,0.0034265,-0.7047265,0.0074687,0.7104798
120686,1.7851512,-1.6244700,0.2643841,0.0024935,-0.7041016,0.0054981,0.7110418
120725,1.7847335,-1.6245569,0.2641151,0.0022601,-0.7052564,0.0050760,0.7096683
120754,1.7840402,-1.6247352,0.2641065,0.0014309,-0.7055083,0.0046427,0.7093195
120796,1.7831696,-1.6246443,0.2637103,0.0009925,-0.7066175,0.0056409,0.7080359
120810,1.7821106,-1.6246750,0.2635689,0.0002771,-0.7069575,0.0064255,0.7076054
120855,1.7812480,-1.6243483,0.2630012,0.0004025,-0.7084491,0.0084626,0.7059409
120893,1.7801062,-1.6243402,0.2629078,0.0000026,-0.7087398,0.0094914,0.7055960
120922,1.7789898,-1.6240244,0.2626075,0.0006094,-0.7097031,0.0113485,0.7045346
120952,1.7778928,-1.6234990,0.2623436,0.0017701,-0.7107498,0.0133925,0.7033875
120992,1.7767559,-1.6231107,0.2621776,0.0027328,-0.7115113,0.0152718,0.7025453
121021,1.7753974,-1.6227751,0.2619274,0.0035142,-0.7126275,0.0163842,0.7013662
121061,1.7741746,-1.6224730,0.2614821,0.0040279,-0.7144464,0.0167259,0.6994883
121076,1.7728931,-1.6220423,0.2609603,0.0052420,-0.7165875,0.0180030,0.6972481
121131,1.7724698,-1.6216123,0.2604541,0.0064578,-0.7185797,0.0190979,0.6951506
121159,1.7708440,-1.6211727,0.2596789,0.0075642,-0.7217286,0.0201770,0.6918602
121176,1.7700378,-1.6209401,0.2584423,0.0080560,-0.7265626,0.0192015,0.6867973
121226,1.7697109,-1.6207725,0.2573812,0.0089576,-0.7308801,0.0188614,0.6821976
121256,1.7685919,-1.6202638,0.2558027,0.0112798,-0.7376716,0.0196099,0.6749066
121285,1.7682176,-1.6199244,0.2534225,0.0137351,-0.7468864,0.0197363,0.6646658
121325,1.7678760,-1.6197509,0.2509589,0.0155540,-0.7560486,0.0190827,0.6543180
121354,1.7674247,-1.6194549,0.2480241,0.0175343,-0.7669205,0.0185991,0.6418617
121395,1.7673376,-1.6192341,0.2451566,0.0189081,-0.7766246,0.0189474,0.6302409
121409,1.7669479,-1.6187700,0.2418113,0.0202344,-0.7872340,0.0193476,0.6174818
121452,1.7670815,-1.6181899,0.2398616,0.0209943,-0.7917085,0.0206164,0.6114023
121521,1.7666901,-1.6174217,0.2367865,0.0229270,-0.8006060,0.0240430,0.6003283
121535,1.7658449,-1.6161455,0.2322374,0.0246546,-0.8125421,0.0298002,0.5852455
121576,1.7659069,-1.6155643,0.2323644,0.0233632,-0.8093857,0.0345244,0.5879251
121590,1.7652125,-1.6139442,0.2295667,0.0253935,-0.8153774,0.0423368,0.5792451
121633,1.7648439,-1.6129003,0.2288974,0.0271682,-0.8159837,0.0471808,0.5772845
121673,1.7641166,-1.6114594,0.2267857,0.0296233,-0.8210340,0.0529492,0.5699654
121703,1.7634907,-1.6103585,0.2257705,0.0316133,-0.8233383,0.0568146,0.5662125
121731,1.7629013,-1.6096221,0.2258907,0.0331663,-0.8232130,0.0590339,0.5656839
121769,1.7623333,-1.6090833,0.2262248,0.0345499,-0.8226185,0.0607563,0.5659357
121798,1.7615892,-1.6083999,0.2262591,0.0363253,-0.8231312,0.0629457,0.5647367
121840,1.7609495,-1.6079603,0.2268515,0.0376989,-0.8228565,0.0638128,0.5646489
121870,1.7601625,-1.6072794,0.2271836,0.0396871,-0.8237075,0.0657103,0.5629725
121910,1.7597319,-1.6069189,0.2279799,0.0409899,-0.8235474,0.0665803,0.5627460
121928,1.7592508,-1.6064159,0.2285726,0.0423866,-0.8240303,0.0682549,0.5616204
121967,1.7592375,-1.6063639,0.2293731,0.0425265,-0.8235441,0.0686003,0.5620300
122007,1.7589498,-1.6060300,0.2298857,0.0433563,-0.8242442,0.0698864,0.5607367
122035,1.7588193,-1.6059507,0.2304226,0.0436229,-0.8250982,0.0702039,0.5593485
122065,1.7589443,-1.6062503,0.2308673,0.0430039,-0.8258056,0.0690207,0.5583791
122104,1.7591417,-1.6065259,0.2310935,0.0426238,-0.8269662,0.0679677,0.5567462
122134,1.7594168,-1.6066935,0.2311579,0.0426517,-0.8286657,0.0672315,0.5542709
122173,1.7598879,-1.6069394,0.2309640,0.0426303,-0.8303945,0.0661302,0.5517697
122203,1.7602456,-1.6070484,0.2306855,0.0428332,-0.8322921,0.0653070,0.5489808
122244,1.7606142,-1.6071044,0.2302655,0.0432400,-0.8336439,0.0647453,0.5469407
122272,1.7608696,-1.6070361,0.2298380,0.0437964,-0.8349987,0.0647088,0.5448387
122301,1.7610186,-1.6069274,0.2293554,0.0441176,-0.8353791,0.0650122,0.5441664
122342,1.7610960,-1.6068096,0.2288830,0.0443365,-0.8357018,0.0653834,0.5435926
122355,1.7611982,-1.6066092,0.2283105,0.0448067,-0.8361933,0.0660120,0.5427223
122399,1.7611960,-1.6064270,0.2279072,0.0450141,-0.8355966,0.0666812,0.5435004
122440,1.7612690,-1.6061394,0.2272643,0.0455930,-0.8358998,0.0676734,0.5428677
122468,1.7612371,-1.6057705,0.2265754,0.0463076,-0.8355004,0.0689670,0.5432453
122509,1.7611836,-1.6053830,0.2260088,0.0471474,-0.8345729,0.0702093,0.5444155
122537,1.7612046,-1.6049602,0.2252710,0.0482427,-0.8339170,0.0715048,0.5451489
122566,1.7612789,-1.6046668,0.2246332,0.0491116,-0.8330099,0.0722864,0.5463422
122606,1.7613838,-1.6044340,0.2239935,0.0496220,-0.8322258,0.0729970,0.5473903
122635,1.7616102,-1.6041918,0.2231732,0.0501404,-0.8314940,0.0740227,0.5483183
122664,1.7619159,-1.6041234,0.2224609,0.0500180,-0.8308881,0.0746610,0.5491574
122704,1.7622468,-1.6041167,0.2217651,0.0496210,-0.8303904,0.0750208,0.5498945
122745,1.7626337,-1.6040672,0.2208895,0.0490713,-0.8298388,0.0751891,0.5507529
122760,1.7631390,-1.6040100,0.2200246,0.0483661,-0.8292036,0.0752976,0.5517550
122802,1.7634765,-1.6039563,0.2197456,0.0479512,-0.8286794,0.0751832,0.5525879
122833,1.7639582,-1.6037560,0.2189694,0.0479452,-0.8276731,0.0760205,0.5539855
122871,1.7643634,-1.6033943,0.2184102,0.0482676,-0.8265811,0.0773693,0.5554003
122914,1.7647601,-1.6028357,0.2177239,0.0490437,-0.8254774,0.0792275,0.5567173
122929,1.7651627,-1.6018633,0.2168842,0.0510875,-0.8242364,0.0822326,0.5579444
122967,1.7651811,-1.6008945,0.2166169,0.0536155,-0.8236366,0.0848572,0.5581864
123010,1.7653648,-1.5996758,0.2159950,0.0566119,-0.8224511,0.0884468,0.5591088
123024,1.7653927,-1.5974036,0.2155824,0.0623033,-0.8201019,0.0952250,0.5608726
123067,1.7650833,-1.5949163,0.2161111,0.0683971,-0.8175704,0.1027392,0.5624663
123108,1.7648832,-1.5922984,0.2161109,0.0753669,-0.8139197,0.1121639,0.5652793
123136,1.7640680,-1.5901723,0.2163880,0.0796491,-0.8102763,0.1187015,0.5688222
123179,1.7631742,-1.5895454,0.2168425,0.0798994,-0.8081776,0.1196034,0.5715940
123206,1.7624407,-1.5887569,0.2171543,0.0814159,-0.8058728,0.1211505,0.5744327
123278,1.7620038,-1.5892599,0.2175264,0.0805597,-0.8052852,0.1185760,0.5757906
123318,1.7614855,-1.5886937,0.2178247,0.0823768,-0.8027611,0.1189335,0.5791590
123346,1.7617558,-1.5901403,0.2182456,0.0801363,-0.8035010,0.1132215,0.5793393
123387,1.7622036,-1.5911002,0.2185792,0.0790610,-0.8042997,0.1103005,0.5787951
123415,1.7624600,-1.5914515,0.2188895,0.0787968,-0.8043489,0.1086842,0.5790198
123455,1.7629312,-1.5917009,0.2191650,0.0793100,-0.8047572,0.1079853,0.5784517
123483,1.7633879,-1.5919479,0.2193653,0.0796092,-0.8050864,0.1068436,0.5781342
123513,1.7638785,-1.5924506,0.2194723,0.0790056,-0.8059700,0.1046559,0.5773401
123553,1.7644144,-1.5929477,0.2195820,0.0787061,-0.8066446,0.1029397,0.5767221
123581,1.7651031,-1.5935379,0.2197474,0.0782066,-0.8072111,0.1009954,0.5763285
123622,1.7659034,-1.5944288,0.2198388,0.0771840,-0.8078960,0.0989370,0.5758482
123650,1.7666667,-1.5954814,0.2199109,0.0749589,-0.8088687,0.0951101,0.5754132
123679,1.7672344,-1.5965461,0.2198429,0.0721719,-0.8098259,0.0909659,0.5750873
123721,1.7679758,-1.5974312,0.2198615,0.0706570,-0.8104622,0.0879994,0.5748587
123747,1.7687968,-1.5986212,0.2198597,0.0686982,-0.8110690,0.0840343,0.5748746
123789,1.7692738,-1.5999426,0.2196016,0.0659140,-0.8119429,0.0790227,0.5746819
123805,1.7701458,-1.6016048,0.2193051,0.0622362,-0.8136172,0.0725924,0.5736465
123845,1.7707989,-1.6027160,0.2189810,0.0599064,-0.8151523,0.0689528,0.5721420
123887,1.7716892,-1.6042417,0.2185577,0.0570790,-0.8169761,0.0638147,0.5705451
123916,1.7727140,-1.6059532,0.2179492,0.0537228,-0.8194383,0.0583045,0.5680401
123957,1.7734716,-1.6072849,0.2173045,0.0508734,-0.8218039,0.0538930,0.5653244
123971,1.7744509,-1.6090137,0.2167178,0.0474199,-0.8242475,0.0482847,0.5626972
124026,1.7747515,-1.6099186,0.2164873,0.0453833,-0.8252137,0.0454628,0.5615630
124040,1.7759480,-1.6123247,0.2160092,0.0398371,-0.8274731,0.0372559,0.5595939
124083,1.7762458,-1.6133059,0.2161511,0.0363649,-0.8272699,0.0337984,0.5601464
124111,1.7772099,-1.6152661,0.2160370,0.0314792,-0.8283311,0.0275649,0.5594441
124150,1.7778566,-1.6165938,0.2161338,0.0279364,-0.8284929,0.0237282,0.5595413
124181,1.7787282,-1.6182855,0.2162351,0.0233400,-0.8290313,0.0184195,0.5592792
124222,1.7794296,-1.6194913,0.2165006,0.0197859,-0.8291165,0.0148362,0.5593664
124236,1.7802534,-1.6209116,0.2168010,0.0159341,-0.8292807,0.0106685,0.5594252
124290,1.7804118,-1.6210620,0.2172450,0.0151865,-0.8285973,0.0104364,0.5601960
124305,1.7814007,-1.6228610,0.2176814,0.0101826,-0.8285719,0.0050928,0.5606709
124348,1.7814046,-1.6230421,0.2182829,0.0091053,-0.8273546,0.0049036,0.5622067
124389,1.7819915,-1.6242825,0.2188770,0.0054873,-0.8266215,0.0012999,0.5634421
124417,1.7824033,-1.6252077,0.2195858,0.0024842,-0.8253254,-0.0013691,0.5653525
124447,1.7825893,-1.6255251,0.2202293,0.0010508,-0.8239246,-0.0021257,0.5672581
124487,1.7828560,-1.6258813,0.2208114,-0.0003328,-0.8228385,-0.0028739,0.5687578
124514,1.7832749,-1.6264491,0.2214611,-0.0022109,-0.8218638,-0.0042152,0.5701456
124555,1.7835215,-1.6266160,0.2219057,-0.0030580,-0.8212298,-0.0043033,0.5709594
124583,1.7840270,-1.6271266,0.2225024,-0.0048871,-0.8205553,-0.0055153,0.5718963
124613,1.7844316,-1.6273265,0.2229720,-0.0056735,-0.8202317,-0.0061335,0.5722725
124655,1.7849066,-1.6276340,0.2234791,-0.0064634,-0.8198329,-0.0071351,0.5727804
124696,1.7855771,-1.6281435,0.2241647,-0.0077952,-0.8192051,-0.0087200,0.5736350
124723,1.7863533,-1.6285878,0.2249068,-0.0088490,-0.8185708,-0.0101304,0.5744774
124765,1.7867174,-1.6286557,0.2252234,-0.0088409,-0.8183750,-0.0103400,0.5746947
124780,1.7878077,-1.6293632,0.2262114,-0.0105852,-0.8176071,-0.0127308,0.5757060
124833,1.7882651,-1.6295550,0.2265928,-0.0107754,-0.8174452,-0.0136318,0.5758621
124847,1.7892945,-1.6303017,0.2275614,-0.0124294,-0.8166318,-0.0161121,0.5769503
124890,1.7896900,-1.6304228,0.2280090,-0.0123299,-0.8162330,-0.0169745,0.5774442
124931,1.7906027,-1.6309984,0.2289978,-0.0131340,-0.8150788,-0.0191592,0.5790046
124959,1.7914042,-1.6314951,0.2301493,-0.0135144,-0.8132429,-0.0215136,0.5814955
125001,1.7919216,-1.6317893,0.2311393,-0.0135521,-0.8112360,-0.0230026,0.5842188
125016,1.7926581,-1.6322314,0.2323282,-0.0140648,-0.8091930,-0.0248497,0.5869836
125058,1.7928470,-1.6322688,0.2327873,-0.0140407,-0.8082584,-0.0250686,0.5882293
125097,1.7935500,-1.6326300,0.2337532,-0.0145029,-0.8068165,-0.0264820,0.5901682
125126,1.7941636,-1.6328535,0.2344083,-0.0146329,-0.8059359,-0.0274543,0.5913315
125156,1.7945787,-1.6328954,0.2347589,-0.0144685,-0.8057246,-0.0279122,0.5915812
125195,1.7949994,-1.6328765,0.2351339,-0.0141910,-0.8055928,-0.0281637,0.5917394
125223,1.7955267,-1.6329380,0.2356477,-0.0138736,-0.8052564,-0.0286006,0.5921787
125265,1.7958111,-1.6329207,0.2359541,-0.0135406,-0.8052154,-0.0287660,0.5922131
125294,1.7962357,-1.6329862,0.2364804,-0.0133879,-0.8047757,-0.0292640,0.5927861
125322,1.7963531,-1.6328925,0.2367693,-0.0128740,-0.8045532,-0.0290976,0.5930893
125364,1.7964451,-1.6327853,0.2370610,-0.0124597,-0.8042675,-0.0289087,0.5934817
125392,1.7966887,-1.6327151,0.2375409,-0.0119478,-0.8037834,-0.0289444,0.5941426
125434,1.7966896,-1.6325681,0.2377498,-0.0113897,-0.8036044,-0.0285539,0.5944030
125450,1.7968600,-1.6324098,0.2380947,-0.0107475,-0.8033516,-0.0282230,0.5947682
125502,1.7967908,-1.6321708,0.2380357,-0.0101139,-0.8035485,-0.0273637,0.5945426
125518,1.7970529,-1.6319085,0.2383998,-0.0091590,-0.8032579,-0.0266026,0.5949851
125560,1.7969488,-1.6316381,0.2382981,-0.0084832,-0.8033596,-0.0256685,0.5948917
125588,1.7970465,-1.6313719,0.2384758,-0.0075697,-0.8031777,-0.0246970,0.5951911
125628,1.7969974,-1.6311201,0.2384772,-0.0068264,-0.8031119,-0.0237663,0.5953254
125656,1.7969843,-1.6308255,0.2385973,-0.0059881,-0.8029066,-0.0226488,0.5956575
125697,1.7968453,-1.6305642,0.2386577,-0.0053853,-0.8027080,-0.0215175,0.5959726
125713,1.7967083,-1.6302388,0.2388170,-0.0045925,-0.8024208,-0.0202702,0.5964140
125754,1.7964731,-1.6300484,0.2388702,-0.0042888,-0.8022996,-0.0193882,0.5966052
125796,1.7963015,-1.6297789,0.2391091,-0.0036117,-0.8020563,-0.0182940,0.5969780
125825,1.7960728,-1.6295813,0.2394916,-0.0030953,-0.8017652,-0.0172637,0.5974073
125865,1.7958814,-1.6295204,0.2400030,-0.0030077,-0.8014455,-0.0165457,0.5978549
125893,1.7957879,-1.6294776,0.2408288,-0.0030329,-0.8008965,-0.0155701,0.5986187
125935,1.7961479,-1.6298950,0.2420103,-0.0038687,-0.8002506,-0.0150230,0.5994868
125949,1.7970500,-1.6317759,0.2438428,-0.0080436,-0.7988111,-0.0183599,0.6012300
125993,1.7984754,-1.6360048,0.2459655,-0.0176834,-0.7969196,-0.0281662,0.6029700
126032,1.8001739,-1.6401867,0.2487302,-0.0317971,-0.7938168,-0.0416535,0.6056064
126061,1.8027182,-1.6459345,0.2525567,-0.0525688,-0.7893543,-0.0605496,0.6084357
126101,1.8051884,-1.6511421,0.2568181,-0.0727179,-0.7848170,-0.0785458,0.6105233
126145,1.8075014,-1.6560290,0.2617521,-0.0914944,-0.7805235,-0.0951187,0.6123128
126173,1.8094249,-1.6599728,0.2677930,-0.1079574,-0.7770348,-0.1090521,0.6131180
126200,1.8098009,-1.6609457,0.2727315,-0.1142318,-0.7766720,-0.1136937,0.6116819
126242,1.8096040,-1.6612421,0.2771736,-0.1172727,-0.7775753,-0.1156750,0.6095443
126270,1.8092399,-1.6619072,0.2829784,-0.1219641,-0.7792000,-0.1190790,0.6063427
126301,1.8073678,-1.6603154,0.2873253,-0.1186540,-0.7839783,-0.1160169,0.6007119
126338,1.8053882,-1.6586797,0.2917001,-0.1149007,-0.7892365,-0.1125055,0.5946895
126367,1.8030715,-1.6567452,0.2962966,-0.1100430,-0.7954365,-0.1075510,0.5878111
126409,1.8002042,-1.6535165,0.2996827,-0.0998691,-0.8034192,-0.0970753,0.5798066
126438,1.7970567,-1.6503534,0.3038861,-0.0888225,-0.8121555,-0.0859296,0.5708556
126468,1.7940010,-1.6467323,0.3055260,-0.0750462,-0.8198262,-0.0733658,0.5633270
126506,1.7915782,-1.6432987,0.3069062,-0.0623847,-0.8263910,-0.0616196,0.5567962
126534,1.7894194,-1.6396202,0.3085306,-0.0485086,-0.8328490,-0.0489176,0.5503448
126576,1.7884728,-1.6361959,0.3083879,-0.0347991,-0.8368565,-0.0370001,0.5465184
126590,1.7876580,-1.6323445,0.3088529,-0.0204380,-0.8411661,-0.0243023,0.5423754
126645,1.7891694,-1.6305135,0.3064294,-0.0133671,-0.8400868,-0.0184190,0.5439828
126661,1.7895322,-1.6262330,0.3064574,0.0012065,-0.8435811,-0.0041127,0.5408838
126702,1.7932875,-1.6253394,0.3024611,0.0034108,-0.8401570,0.0000169,0.5451524
126743,1.7961856,-1.6229014,0.2996922,0.0104946,-0.8398963,0.0078961,0.5460469
126770,1.8010817,-1.6210304,0.2945914,0.0159137,-0.8381045,0.0137583,0.5486820
126813,1.8069576,-1.6204450,0.2880018,0.0165554,-0.8351827,0.0158517,0.5523411
126827,1.8136967,-1.6189048,0.2803062,0.0199986,-0.8329704,0.0205855,0.5554357
126870,1.8192060,-1.6192256,0.2731830,0.0175004,-0.8299721,0.0188608,0.5590867
126910,1.8263624,-1.6178943,0.2642422,0.0195134,-0.8277083,0.0221314,0.5623312
126939,1.8347785,-1.6169150,0.2527705,0.0193241,-0.8247181,0.0230089,0.5664385
126967,1.8430586,-1.6161519,0.2406273,0.0184244,-0.8215652,0.0221439,0.5706452
127009,1.8509233,-1.6151438,0.2289257,0.0185619,-0.8187438,0.0217922,0.5744309
127037,1.8614073,-1.6132696,0.2134904,0.0208155,-0.8151764,0.0226309,0.5793288
127066,1.8708121,-1.6114116,0.1989810,0.0232626,-0.8115160,0.0221826,0.5841803
127105,1.8802243,-1.6097292,0.1842798,0.0270831,-0.8074653,0.0228925,0.5894964
127147,1.8915209,-1.6086546,0.1660548,0.0323923,-0.8021813,0.0250891,0.5963941
127162,1.9043640,-1.6078628,0.1438809,0.0364885,-0.7956781,0.0256228,0.6049058
127201,1.9106665,-1.6078953,0.1311684,0.0368794,-0.7918501,0.0247635,0.6097107
127245,1.9220214,-1.6067019,0.1112922,0.0388752,-0.7866067,0.0271504,0.6164598
127272,1.9350067,-1.6052523,0.0881462,0.0405547,-0.7813742,0.0321497,0.6229529
127301,1.9424795,-1.6049547,0.0737796,0.0404793,-0.7791572,0.0368086,0.6253427
127342,1.9499536,-1.6051805,0.0596898,0.0411094,-0.7769885,0.0409834,0.6277043
127370,1.9596729,-1.6056533,0.0418058,0.0421316,-0.7738081,0.0454295,0.6313766
127411,1.9648707,-1.6072544,0.0316900,0.0418295,-0.7719592,0.0481637,0.6333367
127424,1.9726596,-1.6084235,0.0171324,0.0419068,-0.7686319,0.0524074,0.6371068
127468,1.9727378,-1.6093955,0.0162967,0.0406109,-0.7677796,0.0548294,0.6377361
127535,1.9804369,-1.6096749,0.0023300,0.0407919,-0.7639608,0.0600968,0.6420025
127550,1.9909378,-1.6094419,-0.0158806,0.0416510,-0.7580926,0.0685677,0.6483802
127591,1.9871475,-1.6086338,-0.0075255,0.0403872,-0.7584350,0.0696580,0.6474756
127620,1.9928859,-1.6077634,-0.0140061,0.0393517,-0.7547638,0.0749939,0.6512789
127648,1.9960474,-1.6070931,-0.0144990,0.0381729,-0.7526411,0.0777240,0.6533957
127690,1.9988691,-1.6066536,-0.0142566,0.0372178,-0.7509423,0.0793559,0.6551439
127717,2.0029507,-1.6062930,-0.0158536,0.0362630,-0.7489082,0.0811295,0.6573476
127746,2.0045967,-1.6061920,-0.0123035,0.0352901,-0.7485463,0.0800707,0.6578065
127786,2.0068071,-1.6061192,-0.0094140,0.0347374,-0.7480564,0.0792242,0.6584113
127814,2.0103288,-1.6059431,-0.0070687,0.0343132,-0.7470666,0.0786583,0.6595942
127855,2.0123432,-1.6058170,-0.0018079,0.0342172,-0.7469922,0.0770137,0.6597788
127885,2.0158036,-1.6055479,0.0029637,0.0336674,-0.7461805,0.0758525,0.6608219
127912,2.0178895,-1.6053187,0.0097379,0.0334718,-0.7458349,0.0744981,0.6613076
127953,2.0195403,-1.6057297,0.0160471,0.0345774,-0.7452140,0.0745129,0.6619011
127981,2.0223563,-1.6062416,0.0230801,0.0352622,-0.7438214,0.0740600,0.6634667
128022,2.0235019,-1.6068913,0.0306949,0.0356960,-0.7426428,0.0727285,0.6648772
128050,2.0258296,-1.6070224,0.0392974,0.0370681,-0.7404735,0.0723119,0.6672597
128082,2.0269756,-1.6065809,0.0476165,0.0399075,-0.7379609,0.0733191,0.6697459
128119,2.0282238,-1.6060958,0.0556322,0.0431429,-0.7351063,0.0748092,0.6725153
128146,2.0297956,-1.6056134,0.0643169,0.0465281,-0.7319890,0.0762698,0.6755515
128190,2.0304267,-1.6050994,0.0715997,0.0491389,-0.7293985,0.0772460,0.6780619
128218,2.0321555,-1.6043625,0.0816515,0.0520836,-0.7256922,0.0779537,0.6818025
128261,2.0325732,-1.6033977,0.0880658,0.0539503,-0.7233769,0.0781722,0.6840915
128276,2.0338781,-1.6020473,0.0966647,0.0572469,-0.7204323,0.0787584,0.6869234
128315,2.0338414,-1.6008317,0.0989552,0.0599409,-0.7194996,0.0793153,0.6875421
128356,2.0351479,-1.5995119,0.1056610,0.0647375,-0.7164169,0.0802111,0.6902941
128371,2.0367329,-1.5982449,0.1111426,0.0712081,-0.7124873,0.0811671,0.6936723
128425,2.0377023,-1.5978404,0.1113044,0.0757132,-0.7099097,0.0815203,0.6957238
128440,2.0404570,-1.5966631,0.1175306,0.0821746,-0.7045975,0.0820488,0.7005498
128483,2.0422156,-1.5968057,0.1149910,0.0832327,-0.7020213,0.0810021,0.7029922
128522,2.0452363,-1.5962762,0.1170881,0.0871599,-0.6970249,0.0802236,0.7077221
128552,2.0486002,-1.5961789,0.1165121,0.0896475,-0.6915239,0.0783289,0.7130804
128580,2.0516341,-1.5965427,0.1134535,0.0898465,-0.6862767,0.0756574,0.7183510
128623,2.0545092,-1.5968473,0.1103290,0.0895089,-0.6811159,0.0729723,0.7235665
128636,2.0583031,-1.5969322,0.1071706,0.0899472,-0.6744674,0.0697815,0.7301838
128690,2.0602210,-1.5971184,0.1020781,0.0881945,-0.6712834,0.0671514,0.7333933
128707,2.0649154,-1.5976051,0.0977459,0.0900481,-0.6631188,0.0639770,0.7412133
128746,2.0664728,-1.5995834,0.0912891,0.0895263,-0.6604332,0.0623750,0.7435829
128789,2.0696113,-1.6009736,0.0853205,0.0889407,-0.6555696,0.0587419,0.7483975
128804,2.0725284,-1.6025749,0.0778158,0.0870047,-0.6515364,0.0542493,0.7525613
128847,2.0730331,-1.6034071,0.0723266,0.0844897,-0.6516801,0.0517672,0.7526416
128886,2.0754230,-1.6044319,0.0653353,0.0835072,-0.6485843,0.0484850,0.7557482
128914,2.0769196,-1.6051486,0.0581785,0.0829092,-0.6469941,0.0462852,0.7572914
128957,2.0773888,-1.6054721,0.0522750,0.0828645,-0.6466682,0.0456187,0.7574774
128974,2.0784700,-1.6059490,0.0453264,0.0824513,-0.6449739,0.0446064,0.7590041
129011,2.0777953,-1.6058574,0.0425336,0.0817996,-0.6452563,0.0453618,0.7586124
129052,2.0782919,-1.6060585,0.0372056,0.0809156,-0.6436319,0.0450463,0.7600914
129127,2.0784614,-1.6060283,0.0317642,0.0801211,-0.6417547,0.0456450,0.7616965
129149,2.0791566,-1.6059424,0.0225471,0.0789061,-0.6379321,0.0465746,0.7650160
129164,2.0775723,-1.6050403,0.0244806,0.0784194,-0.6389593,0.0491826,0.7638704
129209,2.0767598,-1.6045241,0.0226332,0.0776727,-0.6378128,0.0511398,0.7646983
129244,2.0765495,-1.6044565,0.0182451,0.0763618,-0.6356988,0.0520516,0.7665355
129274,2.0758650,-1.6047134,0.0161078,0.0745209,-0.6347994,0.0525615,0.7674089
129304,2.0750430,-1.6048872,0.0151848,0.0722841,-0.6347104,0.0528834,0.7676486
129343,2.0745070,-1.6048228,0.0145560,0.0712165,-0.6347547,0.0533346,0.7676643
129373,2.0740972,-1.6046399,0.0136400,0.0709799,-0.6345500,0.0542043,0.7677853
129414,2.0738497,-1.6042835,0.0140867,0.0719566,-0.6346525,0.0550765,0.7675261
129442,2.0736258,-1.6039852,0.0138984,0.0727464,-0.6342220,0.0556742,0.7677563
129470,2.0735438,-1.6038485,0.0149534,0.0733776,-0.6339779,0.0555089,0.7678965
129509,2.0734668,-1.6038798,0.0159682,0.0734742,-0.6336426,0.0550995,0.7681850
129539,2.0733047,-1.6039182,0.0167327,0.0733160,-0.6330394,0.0548433,0.7687123
129582,2.0731373,-1.6039402,0.0181533,0.0733699,-0.6326010,0.0546727,0.7690741
